,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime,Crowded,Crowded_pred
3123,20.98,21.99,20.53,30,32,150,630.0,0,0,0,12/01/2021 14:23:45,0,1
3124,21.0,22.05,20.47,30,30,146,635.0,0,0,0,12/01/2021 14:24:16,0,1
3125,20.93,22.05,20.5,30,30,146,630.0,0,0,0,12/01/2021 14:24:46,0,1
3126,20.91,21.98,20.52,30,30,144,630.0,0,0,0,12/01/2021 14:25:17,0,1
3127,20.85,21.93,20.55,30,30,142,630.0,0,0,0,12/01/2021 14:25:47,0,1
3128,20.91,21.96,20.48,28,30,140,630.0,0,0,0,12/01/2021 14:26:18,0,1
3129,20.84,21.87,20.4,28,28,140,635.0,0,0,0,12/01/2021 14:26:49,0,1
3130,20.91,21.91,20.5,28,28,140,640.0,0,0,0,12/01/2021 14:27:19,0,1
3131,20.93,21.99,20.55,28,28,140,640.0,0,0,0,12/01/2021 14:27:50,0,1
3132,20.89,21.91,20.41,28,28,138,640.0,0,0,0,12/01/2021 14:28:21,0,1
3133,20.93,21.97,20.48,28,28,136,640.0,0,0,0,12/01/2021 14:28:51,0,1
3134,20.88,21.9,20.48,28,28,132,635.0,0,0,0,12/01/2021 14:29:22,0,1
3135,20.88,21.96,20.42,28,28,134,645.0,0,0,0,12/01/2021 14:29:53,0,1
3136,20.94,21.95,20.44,28,28,138,645.0,0,0,0,12/01/2021 14:30:23,0,1
3137,20.93,21.97,20.51,28,28,140,645.0,0,0,0,12/01/2021 14:30:54,0,1
3138,20.86,21.93,20.47,28,28,136,645.0,0,0,0,12/01/2021 14:31:24,0,1
3139,20.89,21.96,20.47,28,28,134,635.0,0,0,0,12/01/2021 14:31:55,0,1
3140,20.91,21.91,20.49,28,28,136,630.0,0,0,0,12/01/2021 14:32:26,0,1
3141,20.94,21.92,20.47,28,28,136,630.0,0,0,0,12/01/2021 14:32:56,0,1
3142,20.86,21.99,20.47,28,28,140,625.0,0,0,0,12/01/2021 14:33:27,0,1
3143,20.88,21.92,20.47,28,28,138,620.0,0,0,0,12/01/2021 14:33:58,0,1
3144,20.87,21.92,20.47,28,28,136,620.0,0,0,0,12/01/2021 14:34:28,0,1
3145,20.93,21.88,20.47,28,28,134,615.0,0,0,0,12/01/2021 14:34:59,0,1
3146,20.88,21.91,20.49,28,28,138,610.0,0,0,0,12/01/2021 14:35:30,0,1
3147,20.85,21.84,20.47,28,28,140,605.0,0,0,0,12/01/2021 14:36:31,0,1
3148,20.87,21.93,20.49,28,30,142,605.0,0,0,0,12/01/2021 14:37:01,0,1
3149,20.92,21.98,20.54,30,30,146,605.0,0,0,0,12/01/2021 14:37:32,0,1
3150,20.81,21.91,20.55,28,30,144,600.0,0,0,0,12/01/2021 14:38:03,0,1
3151,20.87,21.85,20.47,28,30,144,595.0,0,0,0,12/01/2021 14:38:33,0,1
3152,20.86,21.93,20.53,28,30,144,590.0,0,0,0,12/01/2021 14:39:04,0,1
3153,20.83,21.9,20.48,28,30,144,585.0,0,0,0,12/01/2021 14:39:35,0,1
3154,20.86,21.93,20.43,28,30,142,585.0,0,0,0,12/01/2021 14:40:05,0,1
3155,20.84,21.87,20.41,28,28,140,585.0,0,0,0,12/01/2021 14:40:36,0,1
3156,20.86,21.92,20.47,28,30,140,580.0,0,0,0,12/01/2021 14:41:07,0,1
3157,20.8,21.89,20.44,28,30,142,570.0,0,0,0,12/01/2021 14:41:37,0,1
3158,20.87,21.96,20.44,28,30,142,565.0,0,0,0,12/01/2021 14:42:08,0,1
3159,20.8,21.93,20.43,28,30,142,555.0,0,0,0,12/01/2021 14:42:38,0,1
3160,20.79,21.93,20.5,28,30,144,550.0,0,0,0,12/01/2021 14:43:09,0,1
3161,20.82,21.93,20.41,28,30,144,545.0,0,0,0,12/01/2021 14:43:40,0,1
3162,20.84,21.94,20.48,28,30,142,540.0,0,0,0,12/01/2021 14:44:10,0,1
3163,20.87,21.91,20.47,28,30,144,540.0,0,0,0,12/01/2021 14:44:41,0,1
3164,20.85,21.91,20.46,28,28,138,540.0,0,0,0,12/01/2021 14:45:12,0,1
3165,20.82,21.89,20.44,28,30,142,535.0,0,0,0,12/01/2021 14:45:42,0,1
3166,20.79,21.91,20.54,28,30,144,535.0,0,0,0,12/01/2021 14:46:13,0,1
3167,20.83,21.9,20.48,28,28,140,530.0,0,0,0,12/01/2021 14:46:44,0,1
3168,20.84,21.85,20.43,28,28,136,530.0,1,0,0,12/01/2021 14:47:14,0,1
3169,20.74,21.88,20.45,28,28,136,530.0,1,0,0,12/01/2021 14:47:45,0,1
3170,20.8,21.87,20.51,28,28,136,525.0,1,1,0,12/01/2021 14:48:15,0,1
3171,20.79,21.83,20.42,28,28,134,530.0,1,0,0,12/01/2021 14:48:46,0,1
3172,20.85,21.86,20.49,26,28,130,535.0,0,0,0,12/01/2021 14:49:17,0,1
3173,20.82,21.88,20.47,26,26,128,530.0,0,0,0,12/01/2021 14:49:47,0,1
3174,20.87,21.92,20.5,26,26,128,530.0,0,0,0,12/01/2021 14:50:18,0,1
3175,20.79,21.89,20.48,26,28,130,535.0,0,0,0,12/01/2021 14:50:49,0,1
3176,20.8,21.87,20.43,26,26,128,535.0,0,0,0,12/01/2021 14:51:19,0,1
3177,20.85,21.86,20.44,26,26,126,540.0,0,0,0,12/01/2021 14:51:50,0,1
3178,20.8,21.9,20.44,24,24,122,545.0,0,0,0,12/01/2021 14:52:21,0,1
3179,20.83,21.88,20.46,24,26,120,545.0,0,0,0,12/01/2021 14:52:51,0,1
3180,20.81,21.85,20.45,24,26,124,545.0,0,0,0,12/01/2021 14:53:22,0,1
3181,20.79,21.86,20.48,24,26,122,540.0,0,0,0,12/01/2021 14:53:52,0,1
3182,20.84,21.88,20.48,24,26,122,540.0,0,0,0,12/01/2021 14:54:23,0,1
3183,20.79,21.85,20.54,24,26,126,540.0,0,0,0,12/01/2021 14:54:54,0,1
3184,20.88,21.94,20.42,26,28,130,540.0,0,0,0,12/01/2021 14:55:24,0,1
3185,20.79,21.85,20.41,26,28,130,540.0,0,0,0,12/01/2021 14:55:55,0,1
3186,20.79,21.92,20.47,26,28,130,540.0,0,0,0,12/01/2021 14:56:26,0,1
3187,20.77,21.85,20.46,26,26,128,535.0,0,0,0,12/01/2021 14:56:56,0,1
3188,20.81,21.8,20.44,26,26,128,540.0,0,0,0,12/01/2021 14:57:27,0,1
3189,20.72,21.92,20.44,24,26,124,540.0,0,0,0,12/01/2021 14:58:28,0,1
3190,20.81,21.94,20.47,24,26,124,535.0,0,0,0,12/01/2021 14:58:59,0,1
3191,20.8,21.83,20.41,24,26,124,535.0,0,0,0,12/01/2021 14:59:29,0,1
3192,20.76,21.88,20.43,24,26,122,530.0,0,0,0,12/01/2021 15:00:00,0,1
3193,20.8,21.87,20.43,24,24,122,525.0,0,0,0,12/01/2021 15:00:31,0,1
3194,20.77,21.87,20.47,24,24,122,525.0,0,0,0,12/01/2021 15:01:01,0,1
3195,20.76,21.8,20.5,24,24,120,530.0,0,0,0,12/01/2021 15:01:32,0,1
3196,20.75,21.79,20.41,24,24,118,525.0,0,0,0,12/01/2021 15:02:03,0,1
3197,20.79,21.88,20.45,22,24,118,520.0,0,0,0,12/01/2021 15:02:33,0,1
3198,20.73,21.85,20.5,22,24,118,515.0,0,0,0,12/01/2021 15:03:04,0,1
3199,20.75,21.88,20.41,22,24,116,515.0,1,0,0,12/01/2021 15:03:34,0,1
3200,20.74,21.79,20.42,22,24,118,515.0,0,0,0,12/01/2021 15:04:05,0,1
3201,20.72,21.83,20.41,22,24,118,515.0,0,0,0,12/01/2021 15:04:36,0,1
3202,20.76,21.79,20.41,22,24,118,515.0,0,0,0,12/01/2021 15:05:06,0,1
3203,20.72,21.8,20.47,22,22,116,515.0,0,0,0,12/01/2021 15:05:37,0,1
3204,20.74,21.84,20.44,22,24,118,510.0,0,0,0,12/01/2021 15:06:08,0,1
3205,20.78,21.86,20.42,22,24,118,510.0,0,0,0,12/01/2021 15:06:38,0,1
3206,20.77,21.85,20.46,22,24,120,510.0,0,0,0,12/01/2021 15:07:09,0,1
3207,20.76,21.76,20.41,24,24,120,505.0,0,0,0,12/01/2021 15:07:40,0,1
3208,20.75,21.72,20.47,24,24,124,505.0,0,0,0,12/01/2021 15:08:10,0,1
3209,20.71,21.86,20.46,24,24,126,505.0,0,0,0,12/01/2021 15:08:41,0,1
3210,20.72,21.88,20.54,24,24,124,500.0,0,0,0,12/01/2021 15:09:11,0,1
3211,20.74,21.88,20.52,24,24,124,495.0,0,0,0,12/01/2021 15:09:42,0,1
3212,20.77,21.87,20.5,22,24,120,485.0,0,0,0,12/01/2021 15:10:13,0,1
3213,20.75,21.86,20.47,22,22,118,485.0,0,0,0,12/01/2021 15:10:43,0,1
3214,20.72,21.75,20.51,22,22,118,485.0,0,0,0,12/01/2021 15:11:14,0,1
3215,20.75,21.78,20.48,22,22,116,485.0,0,0,0,12/01/2021 15:11:45,0,1
3216,20.75,21.87,20.52,22,22,114,490.0,0,0,0,12/01/2021 15:12:15,0,1
3217,20.71,21.73,20.53,20,22,114,490.0,0,0,0,12/01/2021 15:12:46,0,1
3218,20.74,21.73,20.53,20,22,112,485.0,0,0,0,12/01/2021 15:13:17,0,1
3219,20.77,21.73,20.52,20,22,112,470.0,0,0,0,12/01/2021 15:13:47,0,1
3220,20.77,21.81,20.48,20,22,112,470.0,0,0,0,12/01/2021 15:14:18,0,1
3221,20.73,21.77,20.5,20,22,112,470.0,0,0,0,12/01/2021 15:14:48,0,1
3222,20.76,21.8,20.47,20,22,112,470.0,0,0,0,12/01/2021 15:15:19,0,1
3223,20.69,21.77,20.45,20,22,112,465.0,0,0,0,12/01/2021 15:15:50,0,1
3224,20.72,21.73,20.4,20,22,114,470.0,0,0,0,12/01/2021 15:16:20,0,1
3225,20.77,21.72,20.43,20,22,114,465.0,0,0,0,12/01/2021 15:16:51,0,1
3226,20.76,21.74,20.49,20,22,114,470.0,0,0,0,12/01/2021 15:17:22,0,1
3227,20.73,21.77,20.43,20,22,114,460.0,0,0,0,12/01/2021 15:17:52,0,1
3228,20.71,21.79,20.5,20,22,114,460.0,0,0,0,12/01/2021 15:18:23,0,1
3229,20.73,21.72,20.41,20,22,112,460.0,0,0,0,12/01/2021 15:18:54,0,1
3230,20.7,21.74,20.51,20,22,112,460.0,0,0,0,12/01/2021 15:19:24,0,1
3231,20.72,21.84,20.47,20,20,112,460.0,0,0,0,12/01/2021 15:19:55,0,1
3232,20.77,21.78,20.47,20,22,112,460.0,0,0,0,12/01/2021 15:20:25,0,1
3233,20.77,21.74,20.46,20,20,112,460.0,0,0,0,12/01/2021 15:20:56,0,1
3234,20.72,21.73,20.46,20,20,110,460.0,0,0,0,12/01/2021 15:21:27,0,1
3235,20.67,21.76,20.45,20,20,108,460.0,0,0,0,12/01/2021 15:21:57,0,1
3236,20.74,21.76,20.43,20,20,108,455.0,0,0,0,12/01/2021 15:22:28,0,1
3237,20.71,21.73,20.47,20,20,108,450.0,0,0,0,12/01/2021 15:22:59,0,1
3238,20.74,21.74,20.44,20,20,106,455.0,0,0,0,12/01/2021 15:23:29,0,1
3239,20.73,21.73,20.36,20,20,104,455.0,0,0,0,12/01/2021 15:24:00,0,1
3240,20.68,21.72,20.46,20,20,102,455.0,0,0,0,12/01/2021 15:24:31,0,1
3241,20.75,21.77,20.49,20,20,100,450.0,0,0,0,12/01/2021 15:25:01,0,1
3242,20.72,21.75,20.47,20,20,100,445.0,0,0,0,12/01/2021 15:25:32,0,1
3243,20.69,21.76,20.44,18,20,98,445.0,0,0,0,12/01/2021 15:26:02,0,1
3244,20.67,21.71,20.4,20,20,100,445.0,0,0,0,12/01/2021 15:26:33,0,1
3245,20.69,21.78,20.46,18,20,98,445.0,0,0,0,12/01/2021 15:27:04,0,1
3246,20.66,21.76,20.45,18,20,100,435.0,0,0,0,12/01/2021 15:27:34,0,1
3247,20.7,21.79,20.4,18,20,98,435.0,0,0,0,12/01/2021 15:28:05,0,1
3248,20.67,21.77,20.47,18,20,98,435.0,0,0,0,12/01/2021 15:28:36,0,1
3249,20.67,21.72,20.43,18,18,98,435.0,0,0,0,12/01/2021 15:29:06,0,1
3250,20.7,21.74,20.41,18,18,98,430.0,0,0,0,12/01/2021 15:29:37,0,1
3251,20.67,21.75,20.44,182,46,98,430.0,1,1,0,12/01/2021 15:30:08,0,0
3252,20.77,21.8,20.5,210,48,100,435.0,1,0,1,12/01/2021 15:30:38,0,0
3253,20.74,21.74,20.43,222,48,100,430.0,0,0,1,12/01/2021 15:31:09,0,0
3254,20.81,21.81,20.43,230,50,98,425.0,0,0,1,12/01/2021 15:32:10,0,0
3255,20.71,21.72,20.47,234,50,98,415.0,0,0,1,12/01/2021 15:32:41,0,0
3256,20.73,21.72,20.42,236,50,98,415.0,0,0,1,12/01/2021 15:33:11,0,0
3257,20.73,21.76,20.47,238,50,98,415.0,0,0,1,12/01/2021 15:33:42,0,0
3258,20.74,21.76,20.47,238,52,98,415.0,0,0,1,12/01/2021 15:34:13,0,0
3259,20.76,21.71,20.48,238,50,98,420.0,0,0,1,12/01/2021 15:34:43,0,0
3260,20.75,21.81,20.46,240,50,96,415.0,1,0,1,12/01/2021 15:35:14,0,0
3261,20.79,21.76,20.49,240,52,96,415.0,0,0,1,12/01/2021 15:35:45,0,0
3262,20.79,21.79,20.42,240,52,98,420.0,0,0,1,12/01/2021 15:36:15,0,0
3263,20.88,21.8,20.42,240,50,96,415.0,0,0,1,12/01/2021 15:36:46,0,0
3264,20.8,21.72,20.42,240,52,96,420.0,0,0,1,12/01/2021 15:37:16,0,0
3265,20.79,21.76,20.4,240,52,98,415.0,0,0,1,12/01/2021 15:37:47,0,0
3266,20.86,21.75,20.44,242,50,96,420.0,1,0,1,12/01/2021 15:38:18,0,0
3267,20.79,21.74,20.41,240,50,96,415.0,0,0,1,12/01/2021 15:38:48,0,0
3268,20.79,21.79,20.45,240,52,96,415.0,0,0,1,12/01/2021 15:39:19,0,0
3269,20.86,21.8,20.49,240,52,98,410.0,0,0,1,12/01/2021 15:39:50,0,0
3270,20.82,21.75,20.43,240,52,98,405.0,0,0,1,12/01/2021 15:40:20,0,0
3271,20.86,21.79,20.45,242,52,98,410.0,1,0,1,12/01/2021 15:40:51,0,0
3272,20.83,21.78,20.44,240,52,98,410.0,0,0,1,12/01/2021 15:41:21,0,0
3273,20.79,21.72,20.43,242,52,98,405.0,0,0,1,12/01/2021 15:41:52,0,0
3274,20.85,21.72,20.45,242,52,98,410.0,1,0,1,12/01/2021 15:42:23,0,0
3275,20.87,21.74,20.4,242,52,98,420.0,0,0,1,12/01/2021 15:42:53,0,0
3276,20.87,21.81,20.43,242,52,98,420.0,0,0,1,12/01/2021 15:43:24,0,0
3277,20.86,21.8,20.49,242,52,98,415.0,1,0,1,12/01/2021 15:43:55,0,0
3278,20.83,21.73,20.41,242,52,98,415.0,0,0,1,12/01/2021 15:44:25,0,0
3279,20.83,21.78,20.42,242,52,98,415.0,0,0,1,12/01/2021 15:44:56,0,0
3280,20.79,21.65,20.39,242,52,98,415.0,0,0,1,12/01/2021 15:45:27,0,0
3281,20.84,21.71,20.48,242,52,96,420.0,0,0,1,12/01/2021 15:45:57,0,0
3282,20.87,21.71,20.46,242,50,96,420.0,0,0,1,12/01/2021 15:46:28,0,0
3283,20.82,21.77,20.46,240,50,94,420.0,0,0,1,12/01/2021 15:46:58,0,0
3284,20.85,21.76,20.49,240,50,94,420.0,1,0,1,12/01/2021 15:47:29,0,0
3285,20.83,21.81,20.47,240,50,94,420.0,1,0,1,12/01/2021 15:48:00,0,0
3286,20.86,21.78,20.42,242,50,94,425.0,0,0,1,12/01/2021 15:48:30,0,0
3287,20.92,21.72,20.45,240,50,92,425.0,0,0,1,12/01/2021 15:49:01,0,0
3288,20.89,21.8,20.49,240,50,92,430.0,1,0,1,12/01/2021 15:49:32,0,0
3289,20.88,21.73,20.45,240,50,90,425.0,1,0,1,12/01/2021 15:50:02,0,0
3290,20.93,21.8,20.43,240,50,90,425.0,0,0,1,12/01/2021 15:50:33,0,0
3291,20.88,21.71,20.46,240,50,90,425.0,0,0,1,12/01/2021 15:51:04,0,0
3292,20.86,21.81,20.44,240,50,90,430.0,0,0,1,12/01/2021 15:51:34,0,0
3293,20.9,21.77,20.41,242,50,90,430.0,1,0,1,12/01/2021 15:52:05,0,0
3294,20.85,21.78,20.46,242,50,90,430.0,0,0,1,12/01/2021 15:52:35,0,0
3295,20.92,21.77,20.43,240,50,88,430.0,0,0,1,12/01/2021 15:53:06,0,0
3296,20.88,21.74,20.48,240,48,86,430.0,1,0,1,12/01/2021 15:53:37,0,0
3297,20.94,21.81,20.49,240,48,84,435.0,0,0,1,12/01/2021 15:54:07,0,0
3298,20.91,21.78,20.48,238,48,84,435.0,0,0,1,12/01/2021 15:54:38,0,0
3299,20.94,21.79,20.41,240,48,86,430.0,1,0,1,12/01/2021 15:55:09,0,0
3300,20.94,21.74,20.53,240,48,86,440.0,0,0,1,12/01/2021 15:55:39,0,0
3301,20.94,21.77,20.48,240,48,86,445.0,1,0,1,12/01/2021 15:56:10,0,0
3302,20.93,21.73,20.43,240,48,84,450.0,1,0,1,12/01/2021 15:56:41,0,0
3303,20.86,21.77,20.41,240,48,84,450.0,0,0,1,12/01/2021 15:57:11,0,0
3304,20.86,21.72,20.41,238,48,84,450.0,1,0,1,12/01/2021 15:57:42,0,0
3305,20.92,21.79,20.41,238,48,82,450.0,1,0,1,12/01/2021 15:58:12,0,0
3306,20.87,21.77,20.41,238,48,82,450.0,1,0,1,12/01/2021 15:58:43,0,0
3307,20.85,21.78,20.43,238,48,80,450.0,0,0,1,12/01/2021 15:59:14,0,0
3308,20.88,21.78,20.44,238,48,80,450.0,0,0,1,12/01/2021 15:59:44,0,0
3309,20.98,21.72,20.49,238,48,80,455.0,0,0,1,12/01/2021 16:00:15,0,0
3310,20.94,21.72,20.43,238,48,80,450.0,0,0,1,12/01/2021 16:00:46,0,0
3311,20.92,21.73,20.43,238,48,78,455.0,0,0,1,12/01/2021 16:01:16,0,0
3312,20.98,21.79,20.44,238,48,78,455.0,0,0,1,12/01/2021 16:01:47,0,0
3313,20.94,21.75,20.4,238,48,76,460.0,0,0,1,12/01/2021 16:02:18,0,0
3314,20.98,21.8,20.48,238,48,76,465.0,0,0,1,12/01/2021 16:02:48,0,0
3315,20.95,21.79,20.43,238,48,76,460.0,1,0,1,12/01/2021 16:03:19,0,0
3316,20.95,21.77,20.44,238,48,74,465.0,1,0,1,12/01/2021 16:03:49,0,0
3317,20.9,21.65,20.5,238,48,74,470.0,1,1,1,12/01/2021 16:04:20,0,0
3318,20.98,21.67,20.43,238,48,72,470.0,0,1,1,12/01/2021 16:04:51,0,0
3319,21.0,21.8,20.46,238,48,72,470.0,1,1,1,12/01/2021 16:05:21,0,0
3320,20.93,21.73,20.49,238,48,72,475.0,1,0,1,12/01/2021 16:05:52,0,0
3321,20.92,21.68,20.47,238,46,72,470.0,1,0,1,12/01/2021 16:06:23,0,0
3322,20.98,21.67,20.42,238,46,70,470.0,1,0,1,12/01/2021 16:06:53,0,0
3323,20.95,21.76,20.47,238,46,70,475.0,0,0,1,12/01/2021 16:07:24,0,0
3324,20.99,21.79,20.51,238,46,70,475.0,0,0,1,12/01/2021 16:07:55,0,0
3325,20.9,21.73,20.52,238,46,70,475.0,0,0,1,12/01/2021 16:08:25,0,0
3326,20.91,21.73,20.51,238,46,70,475.0,1,0,1,12/01/2021 16:08:56,0,0
3327,20.95,21.73,20.42,238,46,68,470.0,0,0,1,12/01/2021 16:09:26,0,0
3328,20.92,21.72,20.48,238,46,68,475.0,0,0,1,12/01/2021 16:09:57,0,0
3329,21.02,21.81,20.46,238,46,68,475.0,0,0,1,12/01/2021 16:10:28,0,0
3330,21.04,21.73,20.48,238,46,66,475.0,0,0,1,12/01/2021 16:10:58,0,0
3331,20.92,21.77,20.49,238,46,66,480.0,0,0,1,12/01/2021 16:11:29,0,0
3332,21.06,21.78,20.49,238,44,66,475.0,0,0,1,12/01/2021 16:12:00,0,0
3333,20.97,21.8,20.44,238,44,66,475.0,0,0,1,12/01/2021 16:12:30,0,0
3334,20.96,21.75,20.53,236,44,66,475.0,0,0,1,12/01/2021 16:13:01,0,0
3335,21.05,21.74,20.47,236,44,66,475.0,0,0,1,12/01/2021 16:13:32,0,0
3336,20.94,21.76,20.49,238,44,66,485.0,0,0,1,12/01/2021 16:14:02,0,0
3337,20.98,21.81,20.46,238,44,68,485.0,0,0,1,12/01/2021 16:14:33,0,0
3338,20.98,21.7,20.54,236,44,66,490.0,0,0,1,12/01/2021 16:15:03,0,0
3339,21.01,21.69,20.4,236,44,66,490.0,1,0,1,12/01/2021 16:15:34,0,0
3340,21.03,21.74,20.41,236,44,64,490.0,1,0,1,12/01/2021 16:16:05,0,0
3341,21.0,21.69,20.45,236,44,64,490.0,0,0,1,12/01/2021 16:16:35,0,0
3342,20.98,21.73,20.45,238,44,62,490.0,0,0,1,12/01/2021 16:17:06,0,0
3343,20.97,21.8,20.54,238,44,60,490.0,0,0,1,12/01/2021 16:17:37,0,0
3344,21.05,21.8,20.56,238,44,58,495.0,0,0,1,12/01/2021 16:18:07,0,0
3345,21.04,21.76,20.41,236,44,58,505.0,0,0,1,12/01/2021 16:18:38,0,0
3346,21.0,21.72,20.5,236,44,58,500.0,0,0,1,12/01/2021 16:19:08,0,0
3347,21.03,21.72,20.52,236,44,58,500.0,0,0,1,12/01/2021 16:19:39,0,0
3348,21.05,21.72,20.46,236,44,58,500.0,1,0,1,12/01/2021 16:20:10,0,0
3349,21.06,21.75,20.47,236,44,56,505.0,0,0,1,12/01/2021 16:20:40,0,0
3350,21.05,21.76,20.5,236,42,56,510.0,1,0,1,12/01/2021 16:21:11,0,0
3351,20.98,21.74,20.48,236,42,56,510.0,1,0,1,12/01/2021 16:21:42,0,0
3352,21.03,21.74,20.41,236,42,54,510.0,1,0,1,12/01/2021 16:22:12,0,0
3353,20.96,21.79,20.47,234,42,54,505.0,0,0,1,12/01/2021 16:22:43,0,0
3354,20.97,21.8,20.45,234,42,54,510.0,1,0,1,12/01/2021 16:23:14,0,0
3355,20.98,21.79,20.42,234,42,54,520.0,0,0,1,12/01/2021 16:23:44,0,0
3356,20.97,21.72,20.47,236,42,54,515.0,0,0,1,12/01/2021 16:24:15,0,0
3357,21.06,21.79,20.53,234,42,54,520.0,0,0,1,12/01/2021 16:24:45,0,0
3358,20.98,21.76,20.47,236,42,54,515.0,1,0,1,12/01/2021 16:25:16,0,0
3359,21.06,21.73,20.41,236,42,52,515.0,0,0,1,12/01/2021 16:25:47,0,0
3360,21.04,21.74,20.47,234,42,52,510.0,0,0,1,12/01/2021 16:26:17,0,0
3361,21.06,21.73,20.52,236,42,52,520.0,0,0,1,12/01/2021 16:26:48,0,0
3362,21.01,21.68,20.48,234,42,52,525.0,0,0,1,12/01/2021 16:27:19,0,0
3363,20.97,21.8,20.56,234,42,50,520.0,0,0,1,12/01/2021 16:28:20,0,0
3364,20.97,21.75,20.49,234,42,50,520.0,0,0,1,12/01/2021 16:28:51,0,0
3365,20.98,21.8,20.5,232,42,50,525.0,1,0,1,12/01/2021 16:29:21,0,0
3366,20.97,21.76,20.5,232,42,50,520.0,1,0,1,12/01/2021 16:29:52,0,0
3367,21.02,21.75,20.4,234,42,50,530.0,0,0,1,12/01/2021 16:30:22,0,0
3368,21.05,21.81,20.48,234,42,50,530.0,1,0,1,12/01/2021 16:30:53,0,0
3369,21.03,21.74,20.41,234,42,50,530.0,0,0,1,12/01/2021 16:31:24,0,0
3370,20.98,21.74,20.54,232,42,48,530.0,1,0,1,12/01/2021 16:31:54,0,0
3371,21.06,21.73,20.56,234,40,48,525.0,1,0,1,12/01/2021 16:32:25,0,0
3372,20.97,21.79,20.44,232,40,48,525.0,0,0,1,12/01/2021 16:32:56,0,0
3373,20.96,21.79,20.47,232,40,48,525.0,0,0,1,12/01/2021 16:33:26,0,0
3374,20.98,21.7,20.41,232,40,48,535.0,0,0,1,12/01/2021 16:33:57,0,0
3375,21.13,21.76,20.4,232,40,48,535.0,1,1,1,12/01/2021 16:34:28,0,0
3376,20.99,21.81,20.52,234,40,48,535.0,1,0,1,12/01/2021 16:34:58,0,0
3377,21.05,21.77,20.41,232,40,48,540.0,0,0,1,12/01/2021 16:35:29,0,0
3378,21.04,21.67,20.55,230,40,48,535.0,0,0,1,12/01/2021 16:35:59,0,0
3379,21.05,21.78,20.47,232,40,48,525.0,0,0,1,12/01/2021 16:36:30,0,0
3380,21.06,21.76,20.43,230,40,48,530.0,0,0,1,12/01/2021 16:37:01,0,0
3381,21.03,21.74,20.42,232,40,50,530.0,0,0,1,12/01/2021 16:37:31,0,0
3382,20.99,21.76,20.49,232,40,48,530.0,0,0,1,12/01/2021 16:38:02,0,0
3383,20.97,21.72,20.41,232,40,48,535.0,1,0,1,12/01/2021 16:38:33,0,0
3384,21.01,21.8,20.48,232,40,46,535.0,0,0,1,12/01/2021 16:39:03,0,0
3385,21.05,21.81,20.46,230,40,44,540.0,0,0,1,12/01/2021 16:39:34,0,0
3386,21.04,21.79,20.42,230,40,42,535.0,0,0,1,12/01/2021 16:40:05,0,0
3387,21.01,21.71,20.45,232,40,40,535.0,0,0,1,12/01/2021 16:40:35,0,0
3388,21.0,21.76,20.52,232,40,40,535.0,1,0,1,12/01/2021 16:41:06,0,0
3389,20.99,21.71,20.5,236,40,38,535.0,1,1,1,12/01/2021 16:41:36,0,0
3390,21.09,21.33,20.43,238,50,412,555.0,1,1,2,12/01/2021 16:44:10,0,0
3391,21.07,21.2,20.44,238,50,406,555.0,0,1,2,12/01/2021 16:44:40,0,0
3392,21.12,21.15,20.5,238,48,404,560.0,0,0,2,12/01/2021 16:45:11,0,0
3393,21.03,21.1,20.5,238,48,402,565.0,0,0,2,12/01/2021 16:45:42,0,0
3394,21.07,21.04,20.41,238,48,400,565.0,0,0,2,12/01/2021 16:46:12,0,0
3395,21.05,20.92,20.44,238,48,398,565.0,1,1,2,12/01/2021 16:46:43,0,0
3396,21.08,20.89,20.5,238,48,398,560.0,0,1,2,12/01/2021 16:47:13,0,0
3397,21.1,20.93,20.53,238,48,398,565.0,0,1,2,12/01/2021 16:47:44,0,0
3398,21.06,20.89,20.52,238,48,398,565.0,0,0,2,12/01/2021 16:48:15,0,0
3399,21.11,20.81,20.49,238,48,398,575.0,0,0,2,12/01/2021 16:48:45,0,0
3400,21.05,20.82,20.41,238,48,394,570.0,0,1,2,12/01/2021 16:49:16,0,0
3401,21.05,20.79,20.47,238,48,396,570.0,1,0,2,12/01/2021 16:49:47,0,0
3402,21.13,20.87,20.55,238,48,390,570.0,1,0,2,12/01/2021 16:50:17,0,0
3403,21.13,20.8,20.5,236,48,392,565.0,0,0,2,12/01/2021 16:50:48,0,0
3404,21.12,20.88,20.55,238,48,390,565.0,0,0,2,12/01/2021 16:51:18,0,0
3405,21.05,20.86,20.5,238,48,390,570.0,1,0,2,12/01/2021 16:51:49,0,0
3406,21.05,20.75,20.47,238,48,390,570.0,0,1,2,12/01/2021 16:52:20,0,0
3407,21.05,20.79,20.43,238,48,390,575.0,0,0,2,12/01/2021 16:52:50,0,0
3408,21.08,20.84,20.48,238,48,390,575.0,0,1,2,12/01/2021 16:53:21,0,0
3409,21.08,20.71,20.49,238,48,388,585.0,0,0,2,12/01/2021 16:53:52,0,0
3410,21.13,20.73,20.53,238,48,388,585.0,1,0,2,12/01/2021 16:54:22,0,0
3411,21.06,20.74,20.54,238,48,388,590.0,0,0,2,12/01/2021 16:54:53,0,0
3412,21.13,20.78,20.55,238,48,388,590.0,1,1,2,12/01/2021 16:55:24,0,0
